date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:19	7891/7891	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221ed3-659e43cd-f18afb269bce1213;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/mouse-cursor/assets/js/cotton.min.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/mouse-cursor/assets/js/cotton.min3b71.js	(from https://okstartups.com/)
13:17:19	1593/1593	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22639-659e43cd-df299b86e0d187a1;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/mouse-cursor/assets/js/mouse-cursor-scripts.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/mouse-cursor/assets/js/mouse-cursor-scripts3b71.js	(from https://okstartups.com/)
13:17:21	14718/14718	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:23%20GMT	https://okstartups.com/wp-login.php?redirect_to=https%3A%2F%2Fokstartups.com%2Fwp-admin%2F%26reauth=1	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-loginbf10.html	(from https://okstartups.com/wp-admin/)
13:17:22	40316/40316	---M--	200	added ('OK')	font/woff2	etag:%229d7c-6453ff04-4cace0208d7a6b56;;;%22	https://okstartups.com/wp-content/uploads/2023/05/WhyteInktrap-Medium.woff2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/05/WhyteInktrap-Medium.woff2	(from https://okstartups.com/wp-content/uploads/blocksy/css/global.css?ver=62469)
13:17:23	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228654-664e2b37-2f268ccd988c2670;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.eot?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.eot	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:24	34224/34224	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2285b0-664e2b37-d2c98a1cf69543ed;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.ttf?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.ttf	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:24	34300/34300	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2285fc-664e2b37-94933c59d823d0b7;;;%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.woff?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.woff	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:26	138100/138100	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221b74-664e2b37-455db6c2e4019d0f;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.svg?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.svg	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:27	81927/81927	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:47:28%20GMT	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.eot?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.eot	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:28	81927/81927	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:47:29%20GMT	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.ttf?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.ttf	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:29	81928/81928	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:47:31%20GMT	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.woff?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.woff	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:31	81927/81927	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:47:33%20GMT	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.svg?wwysq2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.svg	(from https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
13:17:32	4406/4406	---M--	200	added ('OK')	image/gif	etag:%221136-65ae39cf-4828048c28cd51e7;;;%22	https://okstartups.com/wp-content/plugins/woocustomizer/assets/images/loader.gif	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocustomizer/assets/images/loader.gif	(from https://okstartups.com/wp-content/plugins/woocustomizer/assets/css/frontend.css?ver=2.5.5)
13:17:33	2929/2929	---M--	200	added ('OK')	image/png	etag:%22b71-65ae39cf-beea30917ad535de;;;%22	https://okstartups.com/wp-content/plugins/woocustomizer/assets/images/stats-icon.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocustomizer/assets/images/stats-icon.png	(from https://okstartups.com/wp-content/plugins/woocustomizer/assets/css/frontend.css?ver=2.5.5)
13:17:34	1330/1330	---M--	200	added ('OK')	image/png	etag:%22532-65ae39cf-e65464d54b77bff;;;%22	https://okstartups.com/wp-content/plugins/woocustomizer/assets/images/close-icon.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocustomizer/assets/images/close-icon.png	(from https://okstartups.com/wp-content/plugins/woocustomizer/assets/css/frontend.css?ver=2.5.5)
13:17:34	346/346	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2215a-662cc1cb-cd783b06ac06053d;br%22	https://okstartups.com/wp-content/plugins/wpc-composite-products/assets/images/open.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/wpc-composite-products/assets/images/open.svg	(from https://okstartups.com/wp-content/plugins/wpc-composite-products/assets/css/frontend.css?ver=7.2.9)
13:17:35	2760/2760	---M--	200	added ('OK')	font/woff2	etag:%22ac8-661834ce-595aa97431b2a07c;;;%22	https://okstartups.com/wp-content/themes/blocksy/static/fonts/woo.woff2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/themes/blocksy/static/fonts/woo.woff2	(from https://okstartups.com/wp-content/themes/blocksy/static/bundle/woocommerce.min.css?ver=2.0.39)
13:17:37	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dcf4-661d95ea-de07980673dd43ab;br%22	https://okstartups.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-includes/fonts/dashicons7d4b.eot	(from https://okstartups.com/wp-includes/css/dashicons.min.css?ver=6.5.4)
13:17:37	459244/459244	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22701ec-662f3083-fd3f92f1ed52eeb0;;;%22	https://okstartups.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://okstartups.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.1.3)
13:17:38	56392/56392	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22dc48-661d95ea-741ffc198d3ef331;br%22	https://okstartups.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://okstartups.com/wp-includes/css/dashicons.min.css?ver=6.5.4)
13:17:38	932/932	---M--	200	added ('OK')	image/png	etag:%223a4-66098bb9-fbf9734a9a3a309e;;;%22	https://okstartups.com/wp-content/plugins/super-socializer/images/transparent_bg.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/super-socializer/images/transparent_bg.png	(from https://okstartups.com/wp-content/plugins/super-socializer/css/front.css?ver=7.13.64)
13:17:39	6047/6047	---M--	200	added ('OK')	image/png	etag:%22179f-66098bb9-9ab18e03ed17f600;;;%22	https://okstartups.com/wp-content/plugins/super-socializer/images/login/login.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/super-socializer/images/login/login.png	(from https://okstartups.com/wp-content/plugins/super-socializer/css/front.css?ver=7.13.64)
13:17:40	218588/218588	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22355dc-665371bc-f42f3956d26d5a71;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.29.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.eot	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
13:17:40	96924/96924	---M--	200	added ('OK')	font/woff2	etag:%2217a9c-665371bc-5f5cee0dea5ce5c3;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.29.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.woff2	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
13:17:41	118748/118748	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221cfdc-665371bc-a0909341613e2671;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.29.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.woff	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
13:17:42	218428/218428	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%223553c-665371bc-be837e53685317c2;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.29.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.ttf	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
13:17:42	330200/330200	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22509d8-665371bc-babdb00ce3a32b73;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.29.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.svg	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
13:17:43	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2225004-665371bc-f4472be9a4f59d42;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:44	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2225004-665371bc-f4472be9a4f59d42;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:44	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-665371bc-b75094bd30b0a93d;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:45	97804/97804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217e0c-665371bc-df6dac7ea713f370;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:46	151368/151368	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2224f48-665371bc-32a5b6c19550a097;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:47	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6ea7-665371bc-dc4abfbfbcece0dd;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:47	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2284f2-665371bc-4999263e3645fd5c;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:48	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2284f2-665371bc-4999263e3645fd5c;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:48	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-665371bc-8f90378378da625;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:49	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223f94-665371bc-c7b39b29a1420f7b;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:49	33736/33736	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2283c8-665371bc-373d12c7c718fcf4;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:50	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222354a-665371bc-4babfa06d2569579;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:51	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-665371bc-82338b47be7c1ea;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:51	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-665371bc-82338b47be7c1ea;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:51	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-665371bc-8404b8ae3def17ad;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:52	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218d14-665371bc-9b24ed1b7c541ebf;;;%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:53	202744/202744	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22317f8-665371bc-217e6ad959c1d726;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:54	11529/11529	---M--	200	added ('OK')	image/png	etag:%222d09-661837db-1c3baf9e59d6a0d3;;;%22	https://okstartups.com/wp-content/uploads/2024/01/pattern-300x300.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2024/01/pattern-300x300.png	(from https://okstartups.com/wp-content/uploads/elementor/css/post-1351.css?ver=1714331911)
13:17:54	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e05cf-665371bc-b7e50702da526469;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://okstartups.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.33)
13:17:54	664/664	---M--	200	added ('OK')	font/woff2	etag:%22298-661834ce-7dce64c247dc2e3c;;;%22	https://okstartups.com/wp-content/themes/blocksy/static/fonts/stars.woff2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/themes/blocksy/static/fonts/stars.woff2	(from https://okstartups.com/wp-content/themes/blocksy/static/bundle/main.min.css?ver=2.0.39)
13:17:55	201/201	---M--	200	added ('OK')	image/png	etag:%22c9-662f3083-223427d240170e48;;;%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.3)
13:17:56	160/160	---M--	200	added ('OK')	image/png	etag:%22a0-662f3083-63ed63a0f866d7b3;;;%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.3)
13:17:56	158/158	---M--	200	added ('OK')	image/png	etag:%229e-662f3083-21c75c5d1ed16382;;;%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.3)
13:17:56	148/148	---M--	200	added ('OK')	image/png	etag:%2294-662f3083-ebb1bad6cf50aa79;;;%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.3)
13:17:57	257/257	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22101-662f3083-38aa292d3153677;;;%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.3)
13:17:59	14536/14536	---MCZ	200	added ('OK')	text/css	etag:W/%2238d8-665f4e87-6d7f655c815e0f1c;br%22	https://okstartups.com/wp-content/plugins/woocommerce/assets/css/select2.css?ver=8.9.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocommerce/assets/css/select21da8.css	(from https://okstartups.com/account/)
13:17:59	81834/81834	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:48:00%20GMT	https://okstartups.com/account/https%3A%2F%2Fokstartups.com%2Faccount%2F	C:/My%20Web%20Sites/final-year-project/okstartups.com/account/https_/okstartups.com/account/index.html	(from https://okstartups.com/account/)
13:17:59	81783/81783	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:48:00%20GMT	https://okstartups.com/Trident/	C:/My%20Web%20Sites/final-year-project/okstartups.com/Trident/index.html	(from https://okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/jarallax.js?ver=3.5.0)
13:17:59	81780/81780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:48:00%20GMT	https://okstartups.com/Edge/	C:/My%20Web%20Sites/final-year-project/okstartups.com/Edge/index.html	(from https://okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/jarallax.js?ver=3.5.0)
13:17:59	738/738	---MCZ	200	added ('OK')	text/css	etag:W/%22304-662d3e8e-f2b5f1c8053ac27;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-1235.css?ver=1714241166	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-123577a6.css	(from https://okstartups.com/account/)
13:18:00	1026/1026	---MCZ	200	added ('OK')	text/css	etag:W/%22402-661834ce-bfb6f57d3db31f53;br%22	https://okstartups.com/wp-content/themes/blocksy/static/bundle/share-box.min.css?ver=2.0.39	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/themes/blocksy/static/bundle/share-box.min765d.css	(from https://okstartups.com/account/)
13:18:00	77646/77646	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2212f4e-665f4e87-c2e9d0a22aded32f;br%22	https://okstartups.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.8.9.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min62ad.js	(from https://okstartups.com/account/)
13:18:01	6238/6238	---MCZ	200	added ('OK')	application/json	date:Sat,%2008%20Jun%202024%2007:48:02%20GMT	https://okstartups.com/wp-json/wp/v2/pages/1235	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-json/wp/v2/pages/1235.json	(from https://okstartups.com/account/)
13:18:01	2051/2051	---MCZ	200	added ('OK')	application/json	date:Sat,%2008%20Jun%202024%2007:48:03%20GMT	https://okstartups.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fokstartups.com%2Faccount%2F	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-json/oembed/1.0/embedbade.json	(from https://okstartups.com/account/)
13:18:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jun%202024%2007:48:03%20GMT	https://okstartups.com/?p=1235	C:/My%20Web%20Sites/final-year-project/okstartups.com/index5bce.html	(from https://okstartups.com/account/)
